timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1773141752113,12,Article List Get,200,,Article List Test 3-1,text,true,,20169,172,3,5,http://localhost:8072/articles?page=1&size=10,11,0,0
1773141752113,12,Article List Get,200,,Article List Test 3-3,text,true,,20169,172,3,5,http://localhost:8072/articles?page=1&size=10,11,0,0
1773141752113,12,Article List Get,200,,Article List Test 3-2,text,true,,20169,172,3,5,http://localhost:8072/articles?page=1&size=10,11,0,0
1773141752125,12,Article List Get,200,,Article List Test 3-2,text,true,,20169,172,3,4,http://localhost:8072/articles?page=1&size=10,11,0,0
1773141752125,12,Article List Get,200,,Article List Test 3-1,text,true,,20169,172,3,4,http://localhost:8072/articles?page=1&size=10,11,0,0
1773141752125,12,Article List Get,200,,Article List Test 3-3,text,true,,20169,172,3,4,http://localhost:8072/articles?page=1&size=10,11,0,0
1773141752137,12,Article List Get,200,,Article List Test 3-3,text,true,,20169,172,3,4,http://localhost:8072/articles?page=1&size=10,12,0,0
1773141752137,12,Article List Get,200,,Article List Test 3-1,text,true,,20169,172,3,4,http://localhost:8072/articles?page=1&size=10,12,0,0
1773141752137,12,Article List Get,200,,Article List Test 3-2,text,true,,20169,172,3,4,http://localhost:8072/articles?page=1&size=10,12,0,0
1773141752149,13,Article List Get,200,,Article List Test 3-3,text,true,,20169,172,3,4,http://localhost:8072/articles?page=1&size=10,12,0,0
1773141752149,13,Article List Get,200,,Article List Test 3-1,text,true,,20169,172,3,4,http://localhost:8072/articles?page=1&size=10,12,0,0
1773141752150,12,Article List Get,200,,Article List Test 3-2,text,true,,20169,172,3,4,http://localhost:8072/articles?page=1&size=10,11,0,0
1773141752162,13,Article List Get,200,,Article List Test 3-1,text,true,,20169,172,3,4,http://localhost:8072/articles?page=1&size=10,13,0,0
1773141752162,13,Article List Get,200,,Article List Test 3-2,text,true,,20169,172,3,4,http://localhost:8072/articles?page=1&size=10,13,0,0
1773141752162,13,Article List Get,200,,Article List Test 3-3,text,true,,20169,172,3,4,http://localhost:8072/articles?page=1&size=10,13,0,0
1773141752175,11,Article List Get,200,,Article List Test 3-2,text,true,,20169,172,3,4,http://localhost:8072/articles?page=1&size=10,11,0,0
1773141752175,11,Article List Get,200,,Article List Test 3-3,text,true,,20169,172,3,4,http://localhost:8072/articles?page=1&size=10,11,0,0
1773141752175,11,Article List Get,200,,Article List Test 3-1,text,true,,20169,172,3,4,http://localhost:8072/articles?page=1&size=10,11,0,0
1773141752187,13,Article List Get,200,,Article List Test 3-1,text,true,,20169,172,3,4,http://localhost:8072/articles?page=1&size=10,12,0,0
1773141752187,13,Article List Get,200,,Article List Test 3-2,text,true,,20169,172,3,4,http://localhost:8072/articles?page=1&size=10,12,0,0
1773141752187,13,Article List Get,200,,Article List Test 3-3,text,true,,20169,172,3,4,http://localhost:8072/articles?page=1&size=10,12,0,0
1773141752200,13,Article List Get,200,,Article List Test 3-2,text,true,,20169,172,3,4,http://localhost:8072/articles?page=1&size=10,13,0,0
1773141752200,13,Article List Get,200,,Article List Test 3-3,text,true,,20169,172,3,4,http://localhost:8072/articles?page=1&size=10,13,0,0
1773141752200,13,Article List Get,200,,Article List Test 3-1,text,true,,20169,172,3,4,http://localhost:8072/articles?page=1&size=10,13,0,0
1773141752214,13,Article List Get,200,,Article List Test 3-2,text,true,,20169,172,3,4,http://localhost:8072/articles?page=1&size=10,12,0,0
1773141752214,13,Article List Get,200,,Article List Test 3-1,text,true,,20169,172,3,4,http://localhost:8072/articles?page=1&size=10,12,0,0
1773141752214,13,Article List Get,200,,Article List Test 3-3,text,true,,20169,172,3,4,http://localhost:8072/articles?page=1&size=10,12,0,0
1773141752227,16,Article List Get,200,,Article List Test 3-1,text,true,,20169,172,3,4,http://localhost:8072/articles?page=1&size=10,15,0,0
1773141752227,16,Article List Get,200,,Article List Test 3-2,text,true,,20169,172,3,4,http://localhost:8072/articles?page=1&size=10,15,0,0
1773141752227,16,Article List Get,200,,Article List Test 3-3,text,true,,20169,172,3,4,http://localhost:8072/articles?page=1&size=10,15,0,0
1773141752243,14,Article List Get,200,,Article List Test 3-1,text,true,,20169,172,3,6,http://localhost:8072/articles?page=1&size=10,13,0,0
1773141752243,14,Article List Get,200,,Article List Test 3-2,text,true,,20169,172,3,6,http://localhost:8072/articles?page=1&size=10,13,0,0
1773141752243,14,Article List Get,200,,Article List Test 3-3,text,true,,20169,172,3,6,http://localhost:8072/articles?page=1&size=10,13,0,0
1773141752257,15,Article List Get,200,,Article List Test 3-2,text,true,,20169,172,4,7,http://localhost:8072/articles?page=1&size=10,15,0,0
1773141752257,15,Article List Get,200,,Article List Test 3-1,text,true,,20169,172,4,7,http://localhost:8072/articles?page=1&size=10,15,0,0
1773141752257,15,Article List Get,200,,Article List Test 3-3,text,true,,20169,172,4,7,http://localhost:8072/articles?page=1&size=10,15,0,0
1773141752262,24,Article List Get,200,,Article List Test 3-4,text,true,,20169,172,4,7,http://localhost:8072/articles?page=1&size=10,24,0,3
1773141752273,16,Article List Get,200,,Article List Test 3-3,text,true,,20169,172,4,7,http://localhost:8072/articles?page=1&size=10,15,0,0
1773141752273,16,Article List Get,200,,Article List Test 3-1,text,true,,20169,172,4,7,http://localhost:8072/articles?page=1&size=10,16,0,0
1773141752273,22,Article List Get,200,,Article List Test 3-2,text,true,,20169,172,4,7,http://localhost:8072/articles?page=1&size=10,20,0,0
1773141752287,20,Article List Get,200,,Article List Test 3-4,text,true,,20169,172,4,7,http://localhost:8072/articles?page=1&size=10,18,0,0
1773141752290,20,Article List Get,200,,Article List Test 3-3,text,true,,20169,172,4,7,http://localhost:8072/articles?page=1&size=10,19,0,0
1773141752290,22,Article List Get,200,,Article List Test 3-1,text,true,,20169,172,4,7,http://localhost:8072/articles?page=1&size=10,21,0,0
1773141752296,18,Article List Get,200,,Article List Test 3-2,text,true,,20169,172,4,7,http://localhost:8072/articles?page=1&size=10,18,0,0
1773141752310,18,Article List Get,200,,Article List Test 3-3,text,true,,20169,172,4,7,http://localhost:8072/articles?page=1&size=10,16,0,0
1773141752307,21,Article List Get,200,,Article List Test 3-4,text,true,,20169,172,4,7,http://localhost:8072/articles?page=1&size=10,19,0,0
1773141752312,21,Article List Get,200,,Article List Test 3-1,text,true,,20169,172,4,6,http://localhost:8072/articles?page=1&size=10,21,0,0
1773141752315,19,Article List Get,200,,Article List Test 3-2,text,true,,20169,172,4,6,http://localhost:8072/articles?page=1&size=10,18,0,0
1773141752328,14,Article List Get,200,,Article List Test 3-4,text,true,,20169,172,3,5,http://localhost:8072/articles?page=1&size=10,14,0,0
1773141752328,14,Article List Get,200,,Article List Test 3-3,text,true,,20169,172,3,5,http://localhost:8072/articles?page=1&size=10,14,0,0
1773141752334,14,Article List Get,200,,Article List Test 3-1,text,true,,20169,172,3,5,http://localhost:8072/articles?page=1&size=10,14,0,0
1773141752343,15,Article List Get,200,,Article List Test 3-3,text,true,,20169,172,2,4,http://localhost:8072/articles?page=1&size=10,14,0,0
1773141752343,15,Article List Get,200,,Article List Test 3-4,text,true,,20169,172,2,4,http://localhost:8072/articles?page=1&size=10,14,0,0
1773141752358,17,Article List Get,200,,Article List Test 3-4,text,true,,20169,172,2,4,http://localhost:8072/articles?page=1&size=10,16,0,0
1773141752358,17,Article List Get,200,,Article List Test 3-3,text,true,,20169,172,2,4,http://localhost:8072/articles?page=1&size=10,16,0,0
1773141752375,12,Article List Get,200,,Article List Test 3-4,text,true,,20169,172,2,4,http://localhost:8072/articles?page=1&size=10,12,0,0
1773141752375,12,Article List Get,200,,Article List Test 3-3,text,true,,20169,172,2,4,http://localhost:8072/articles?page=1&size=10,12,0,0
